Species	A001F	A002F	A003F	A004F	A005F	A006F	A007F	A008F	A009F	A010F	A011F	A012F	A013F	A014F	A015F	A016F	A017F	A018F	A019F	A020F	B347477A	B348452C	B348676C	B348741C	B348867B	B349202C	B349441C	B350402B	B350638C	B350819D	B350890B	B350951C	B351263B	B351443D	B351788D	B352277C	B352458C	B352738D	B352756B	B353024B
GGB1689_SGB2321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25163	0	0	0	0	0
GGB1672_SGB2289	0	0	0	0	0	0	0	0	0	0.03182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1663_SGB2279	0	0.10641	0	0	0	0	0	0.4955	0	0	0	0	0.08989	0	0	0.01164	0	0	0	0	0	0	0	0	0.04568	0.97298	0.04641	0	0	0	0	0	0.15112	0	0	0.09556	0	0	0.62353	0
GGB1663_SGB2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gallalistipes_aquisgranensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_D31t1_170403_E11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01353	0	0	0	0.01599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_An66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_An31A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_sp_AF17_16	0.54146	0.24616	0	0	0.04288	0.01002	0.16101	0.07063	0.10319	0	0.1067	0	0.54737	0	0.00208	0.01174	0	0	0.016	0.02876	0.04591	0.05113	0.09894	0.1125	2.29311	0.71267	0.06293	0	0	0	0	0.27316	0	0.54902	0.26344	0.01196	0	0	1.168	0
Alistipes_shahii	2.37803	0.25264	0	0	0.40833	0	0.17066	0.17407	0.18393	0.13596	1.11924	0.50662	0.71007	0	0	0.01833	0.46064	0.0307	0.22262	0.09006	0.22652	0.1273	0.10397	2.72542	2.60569	2.71224	0.7151	0.01536	0	0	3.14679	0.27253	1.27294	0.14722	1.63155	0.24171	0	1.10946	1.88173	0
Alistipes_SGB6032	0	0	0.57256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_SGB2300	0	0	0	0	0	0	0	0	0.00048	0.00432	0.00523	0	0	0	0	0	0	0	0	0	0	0	0.0139	0	0	0	0	0	0	0	0	0	0.07597	0	0	0.04217	0	0	0	0
Alistipes_senegalensis	0.06609	0.0241	0	0	0	0	0.27593	0.10054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10063	0.01655	0	0	0	0	0.02307	0	0	0	0	0	0	0	0
Alistipes_putredinis	8.3508	3.26824	0	12.74272	2.62584	3.9979	0	0.01796	5.62211	1.74067	3.78771	8.78765	0.02016	0	0	0.8461	0	0.07135	2.38677	1.89625	1.68038	5.07673	0	9.6298	0.00962	0.08072	3.27889	0.06008	0.01023	0	0	4.60201	0.31438	3.45503	1.72937	10.79808	0.00609	0	18.41511	0
Alistipes_provencensis	0.13715	0	0	0	0	0	0	0	0.01768	0	0.00561	0	0.01946	0	0	0	0	0	0.00326	0	0.00387	0	0.00072	0	0	0	0	0	0	0	0	0	0	0.07302	0	0.09862	0	0	0.29274	0
Alistipes_onderdonkii	0	0.92295	0	0	0.02955	0	0.97534	0.05121	0.18005	0.19463	0.35896	0.65976	1.00486	0	0.05744	0.10639	0	0.01717	0	0.38207	0.02184	0.99377	0	2.90622	0	0.09162	0	0.01896	0.03185	0	0	3.5931	0.08835	4.12615	0.04775	2.16255	0.0035	4.49987	13.90127	0
Alistipes_indistinctus	0.21381	0.05633	0	0	0.04809	0	0.15039	0.00434	0.06869	0	0.09986	0.21183	0	0	0	0	0.02955	0	0	0	0	0.47634	0	0.0465	0	0.08082	0	0	0	0	0	0.21614	0.01073	0.15973	0.03849	0.01118	0	0	0.05283	0
Alistipes_ihumii	0	0.15097	0	0	0.03845	0	0.10066	0.0073	0	0.02678	0.03794	0	0	0	0	0.00369	0	0	0	0	0	0	0	0	0	0.4914	0	0	0.00619	0	0	0	0.60491	0.18427	0.38955	0	0	1.161	1.64833	0
Alistipes_finegoldii	1.37013	0.69005	0	0.06111	0.18906	0	0	0	0	0.14226	0.14413	0.34669	0.10373	0	0	0.01191	0.22104	0	0.40768	0	0	0.00383	0.03397	0.08964	0	0	2.39766	0	0	0	0	0	0.05113	0	0	0.01894	0	7.31933	6.24806	0
Alistipes_dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_communis	0.0074	0.38695	0	0	0	0	0.24733	0	0	0	0.16494	0	0.02214	0	0	0.00765	0	0	0.10881	0	0.03988	0	0	0.31362	0.0383	0.58596	0	0	0	0	0	0	0.99326	0	1.52755	0	0	0	0.01877	0
Prevotella_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_timonensis	0	0	0	0.00237	0	0	0	0	0	0	0	0	0	0.01558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_stercorea	0	0	0	0	0	0	0	5.51482	0	0	0	0	2.72045	0	0	15.67577	0	0	0	0	0	0.00349	0	0	0	0.02957	9.23712	0	0	0	0	0	0	0	0	0	0	0	5.45156	0
Prevotella_sp_P4_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_P3_92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_Marseille_P4119	0	0	0	0	0	0	0	4.26266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_sp_885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05398	1.32792	0	0	0	0	1.24195	0	0	0	0	0	0	0	0	0
Prevotella_SGB1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_SGB1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.81608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5801	0	0	0	0	0	0	0
Prevotella_SGB1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_SGB1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94226	0	0	0	0	0	0	0
Prevotella_SGB1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_pectinovora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_pallens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_nigrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_multisaccharivorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_marseillensis	0	0	0	0	22.03243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_lascolaii	0.04412	0	0	0	0	0	0.02726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90256	0.16046	0.16731	2.19763	0	0	0	0
Prevotella_intermedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_ihumii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_histicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_disiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_corporis	0	0	0	0.06584	0.00787	0	0	0	0	0	0	0	0	0.04531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01101	0.00401	0	0	0	0	0
Prevotella_copri_clade_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_G	0	0	0	0	0	0	0	8.53978	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_copri_clade_C	0	0	0	0	0	0	0	0.90483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01593	0	0	0	0	0	0.00432	0	0	15.29191	0	0	0.00304	0
Prevotella_copri_clade_B	0	0	0	0	0	0	0	9.54414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69367	0	0	0	0	0	0	0
Prevotella_copri_clade_A	0	0	0	0	0	0	7.17289	25.45459	0	0	0	5.31698	0	0	36.31979	23.4693	0	0	0	0	0	0.01423	0.00207	0.00136	17.85381	1.30877	0.00767	19.75	0	0	9.29975	46.05295	14.59644	0.00301	0.00666	0	0	0	18.25886	0
Prevotella_colorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_buccalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_buccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_bivia	0	0	0.00179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03037	0.00747	0	0	0	0	0
Prevotella_bergensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella_amnii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotellamassilia_timonensis	0	0	0	0	0	0	0	4.2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_xylaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_clara	0.63627	0	0	0	1.10407	0	0	0.59204	0	0	1.44053	0.37484	0	0	0	0.78823	0	0	0	0	0	0	0	0	0	0.77874	0	0	0	0	0	0.02074	0	0.3294	0	0	0.41762	0	0.52755	0
Marseilla_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.93385	0	0	0	0	0	0	0	0.00066	0	0	0	6.00966	0	0	0	0
Marseilla_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB74447_SGB1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB74447_SGB1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB33085_SGB1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB33085_SGB1672	0	0	0	0	0	0	0	1.92953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB33085_SGB1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB18559_SGB27424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1341_SGB1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB12985_SGB20152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31723	0	0	0	0	0	0	0	0	0
GGB12972_SGB1701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1270_SGB1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1247_SGB1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1246_SGB1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1243_SGB1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1243_SGB1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1239_SGB1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42069	0	0	0	0	0
GGB1221_SGB1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66126	0	0	0	0
GGB1215_SGB1581	0	0	0	0	0.00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1151_SGB1478	0	0	0	0	0	0	0	0	0	0	0	0.50978	0	0	14.76939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1148_SGB1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1147_SGB1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1146_SGB1472	0	0	0	0	0	0	0	0.8289	0	0	17.07399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213	0	0	0	0	0	0	0	0	0
GGB1145_SGB1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella_tannerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella_SGB1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sanguibacteroides_justesenii	0	0	0	0	0	0	0	0.02062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0	0	0	0	0	0	0	0	0.05862	0	0	0	0	0	0
Porphyromonas_uenonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_uenonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_sp_HMSC065F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_somerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_SGB1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_SGB1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_SGB1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00292	0	0	0	0	0	0
Porphyromonas_SGB1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_SGB1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_gingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas_bennonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146	0	0	0.0051	0	0	0
Porphyromonas_asaccharolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113	0	0	0	0	0	0
Odoribacter_splanchnicus	0.35264	0.1334	0	0	0.18545	0.10271	0.20175	0.10459	0.07964	0.18615	0.8962	0.08911	0.06881	0	0	0.1023	0.3438	0.01377	0	0.14174	0.01064	0	0.0421	0.28156	0.17522	0.01684	0.40464	0	0	0	0.28821	0	0.14902	0.50579	0.12969	0.04597	0	0.84522	0.20872	0
Odoribacter_sp_AF15_53	0	0	0	0	0	0	0	0	0.06047	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0	0	0
Odoribacter_laneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Culturomica_massiliensis	0.00023	0	0	0	0	0	0.5671	0	0	0	0	0	0.15505	0	0	0	0	0	0	0	0	0	0	0	0.00412	0	0.11872	0	0	0	0	0	0	0	0	0	0	0.13004	0	0
Butyricimonas_virosa	0.24064	0.25068	0	0	0.01596	0	0	0.05801	0	0	0.09901	0.00037	0.01803	0	0	0	0.33705	0	0.24043	0.0306	0.02949	0.00833	0.00126	0	0.11403	0	0.07698	0	0	0	0.01604	0	0.02315	0.25429	0.1156	0	0	1.15709	0	0
Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_sp_Marseille_P3923	0	0.1691	0	0	0	0	0.08297	0.01907	0.0454	0	0.00435	0	0.00071	0	0	0	0.0572	0	0	0	0	0	0	0.02567	0.0186	0	0.09857	0	0	0	0	0	0	0.00808	0	0	0	0	0	0
Butyricimonas_SGB15266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09966	0	0	0	0	0	0	0	0	0
Butyricimonas_SGB15260	0	0	0	0	0	0	0	0.01401	0	0	0	0	0	0	0.02384	0	0	0	0	0	0	0	0.37038	0	0	0	0.13987	0	0	0	0.69934	0.9589	0.01541	0	0.29639	0	0	0	0	0
Butyricimonas_paravirosa	0	0.02276	0	0	0	0.02035	0	0	0	0.02213	0	0	0.01092	0	0	0	0	0	0.13284	0	0	0	0	0.0445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_faecihominis	0	0	0	0	0	0	0	0.00844	0.03538	0	0	0.06004	0.03991	0	0	0.0333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_faecalis	0.27188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0
Muribaculum_gordoncarteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB80095_SGB2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB74476_SGB2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB70873_SGB95326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB37379_SGB2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3583_SGB4799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1505_SGB2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB1460_SGB2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas_gadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas_capnocytophagoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacter_secundus	0	0	0	0	0	0	0	0.00309	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
