"","A001F","A002F","A003F","A004F","A005F","A006F","A007F","A008F","A009F","A010F","A011F","A012F","A013F","A014F","A015F","A016F","A017F","A018F","A019F","A020F","B347477A","B348452C","B348676C","B348741C","B348867B","B349202C","B349441C","B350402B","B350638C","B350819D","B350890B","B350951C","B351263B","B351443D","B351788D","B352277C","B352458C","B352738D","B352756B","B353024B"
"Ralstonia_pickettii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046372923858333,0,0,0.00520622402900976,0.0266240195929275,0,0.183930853248734,0,0,0,0.0357159680754003,0.0208806706172904,0,0,0.00399052186618603,0.0629731389548089,0,0.010855793408824,0
"Raoultella_ornithinolytica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357073371623784,0,0,0,0,0,0,0,0,0,0,0
"Raoultella_terrigena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raoultibacter_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00615172753021362,0,0,0,0,0.00217376539802737,0,0,0,0,0,0,0,0,0
"Raoultibacter_timonensis",0.000445815679934638,0,0,0.00870058522287798,0,0,0,0,0,0,0,0,0,0,0,0,0.0126936973955227,0,0,0,0,0.00611164015505303,0,0,0.0049184199671629,0.0135076009623046,0,0,0,0,0.0545032235921882,0,0,0,0,0,0,0,0,0
"Rheinheimera_SGB14999",0.00988237184841766,0,0.00817780919585484,0.0272392993011397,0.0184264213286571,0.0488162493231929,0.00906148783117555,0,0,0.00927336536956306,0.0256524557988758,0,0.0384378659424816,0,0,0.00754177534897047,0.0123062776456821,0.0215865999097108,0.0267274859222402,0,0.0452521758757363,0,0.337906148560563,0,0,0.147935604309445,0.100717883452758,0.138663572944647,0,0,0,0.171923346435988,0.0710064130327086,0,0.0736610274917455,0.0480937519894955,0.497147631626083,0.00289899942763755,0.0472132408556778,0.130573977671988
"Robinsoniella_peoriensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia_hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia_sp_CE17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Romboutsia_timonensis",0.0883000013058933,0.0105251319162813,1.66631591701339,0.841339169846243,0,0.0170054217847535,0.072942597823341,0,0,0.116904571817639,0,0,0.139903022840968,0.56062230965856,0.203911367052665,0.0441356107775374,0.00388630120241846,0.775177058970975,0,0,0,0,0.0190260741079276,0,0,0.000305061824414194,0,0.0687178463191199,0.00446259516928568,0,0,0,0,0,0,0,0,0,0,0.0124401771359215
"Roseburia_faecis",0,0.360622437822903,0,3.30578666217846,0,2.0002059062799,3.13812831454355,0.173217310592225,0,1.73033760692548,1.20417992043277,0.510686608854589,1.74300016008756,1.59258915846383,0.0567469572022983,0.190590538079353,0.0592028359471109,0,5.60404017779604,11.3732536703615,0,0,0,0,0,0.0682166343632294,0,1.47401463678216,0,0,0.141023030197025,0,0.0719803471553941,0,0.0837897329692374,0.0868796007973625,0,0,0.0199533810745245,0
"Roseburia_hominis",0,0.00263741667977815,0,0,0.300124943084496,0,0,0.0193053214171235,0.00310811429727643,0,0.036814162672892,0.170667486998863,0.0112287337194986,0,0,0.0104068954467927,0.411042259825972,0,0.00451158505358284,0.0143661306520436,0,0,0.631246441310649,0,0,1.55727673021841,0.258518766467897,0.375901143989807,0,0,1.62643336268857,0,0,0,0.0683881732078963,0,0,0,0,0.0819983833335441
"Roseburia_intestinalis",0.0687587697672916,0,0,0,0,0,0.0234087805164762,0,0,5.79651564650257,0,0.745378433409927,5.71717440866331,1.66316973932359,0,0,0,16.944641380072,0.746179435684603,0.263914050182318,0.0270712628532043,0,0.00398735717877292,0,0,0,0,0,0,0,0,0,0,0,0.0247849824955958,0,0,0,0,0
"Roseburia_inulinivorans",0.228420462411274,0.00840729064070729,0,0,0,7.33561364557167,1.92495370703125,0.079738608648047,0,3.17594050703649,0.27970444584646,1.10790500531765,0.568243516481219,0,0.127132903817549,0.387250895477027,0,0,0.261986643025912,2.4419230620674,0.0539484543194442,0,0.875162506546833,0,0,0.0141167592148309,1.23400576169803,3.35403205943227,0,0,0.0262316085452074,0,0.0157505231193048,0,0.00244122741214193,0.218250358610152,0.573609844805163,0,0.0505183876001578,0.00122521440400678
"Roseburia_SGB4939",0,0,0,0,0,0,0,0,2.38829405430279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_SGB4958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_AF02_12",0,0,0,0,0,0,0,0.0193131793468575,0,0,0.711921755156958,0.0789176872854985,0,0,0.000368868956297355,0,0,0,0,0,0,0,0,0,0,0,0.265104617215154,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_AM16_25",0,0,0,0,0.74443582149447,0,0,0,0,0,0.30423753115249,0.102379073063098,0.186783866571591,0,0,0,0,0,0.805566438093785,0.191290217940246,0,0,0.0901972318859165,0,0,0,0,0,0,0,0.0561720710140006,0,0.00547584110519658,0,0,0,0,0,0,0.521659312168502
"Roseburia_sp_AM23_20",0,0,0,0.736505291766813,0,0,0,0.0281429766672339,0,0,0.311435836669123,0,0,0,0,0,0,0,0,0,0,0,0.0046369949128976,0,0.073821586872882,0,0.0768625467362057,0,0,0,0.0163684534471461,0,0.079879075515809,0,0,0,0,0,0,0
"Roseburia_sp_AM59_24XD",0.115717536518114,0,0,0,0,0,0,0,0,0.153975302365238,0,0,0,0,0,0,0,0,0,0,0,0,0.0444808030533511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_sp_BX1005",0,0,0,0,0,0,0,0.00767154871848505,0,0.366457025620601,0,0,0,0,0,0,0,0,0,0.00377979490621203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseivirga_pacifica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rothia_aeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770374163678562,0,0,0
"Rothia_amarae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97065367100928e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rothia_kristinae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rothia_mucilaginosa",0,0,0.0263066148269427,0,0.0496667754666216,0,0,0,0,0,0,0,0,0,0.0146427261911252,0.00512380739636982,0,0.0689682942834217,0,0,0.0338587966035475,0.0199798352665366,0.0323508819355516,0,0,0,0,0.0353991768135877,0.0833138120150694,0,0,0,0.0485466785081936,0.00784363809670268,0,0,0.225613744747452,0,0.00957733280659588,0.0147781956959135
"Rothia_terrae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613935092008585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_bicirculans",0.230831823254665,0,0,0,0.465810515632632,0,0,0.0485191174284963,0,1.50114664106715,0.0193186985539688,1.74337177403267,0,0,0,0,0,0,0.399904124767067,0.187344736935204,0.0517836693978206,0,0.184086931335864,0.424307379835321,0,0.0449276272801794,0,0,0,0,0,0,0.0899538586136673,0,0,0.848531811376689,0,0,0.0582182958416376,0
"Ruminococcus_bovis",0,0,0,0,0,0,0,0.0129354189602724,0,0,0.35071818948952,0,0,0,0,0,0,0,0,1.78556765357304,0.650811338873678,0,0.0216260987818045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74447336581756
"Ruminococcus_bromii",0,1.61660177749229,0,0.27190238692443,0,21.5137943336826,0,0.0812637418401022,0,0,0,0,5.31495021227815,0,0.270487831605037,0,0,2.70056980523491,0,3.25204166336898,0.00228842311719181,0,0,1.7035581608984,0.00210141973058487,0,0.427522214403132,0.00307073029612601,0,0,0,0.0426428691612622,0.023711923544389,0.0175338448998898,0.245968273613025,0,0,0.000784017522236132,0.0487670785098293,0
"Ruminococcus_callidus",0,0,0,0,2.20411957538384,0,0,0.0555983972495153,0,0.0663977793010733,0.476807358552104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03969025222251,0,0,0,0,0.2761156691687,0,0,0.217242098332396,0
"Ruminococcus_champanellensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_gauvreauii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_gnavus",0.00662150627516476,0.0411887472955044,15.9210747032849,1.63043672401091,0,1.35069745272587,0.0501583783729757,0,1.09828483041931,0.0684541669281958,0,0.0412246756540104,0,6.10852767321257,0.00477390373099998,0.00489282250794846,0.0828852756850494,1.04924234156732,0,5.87316777811002,0.499135259492465,2.1323883042374,0.0662850962096422,0.0448562353068618,0.355360512536572,0,0.738421149729266,8.06467983538838,11.5886452046158,1.7141750187589,0.00335588084068232,0.150843276960872,0,0.759565362486367,0.0288349954441007,0,7.16146488875178,0.102264979113256,0.00707133818138605,0.51365559954281
"Ruminococcus_lactaris",0,0,0,0,0.918908347800134,0,0.470515868818455,0,0,1.99892637853829,0.125412980913833,0,0,0,0,0,0,0,0.738243467428601,0.455641562462286,0,0,1.17935423108592,0,0,0,0,0,0,0,0.0533024742658648,0,0.113511188220236,0,0.319394468360897,0,0,0,0,0
"Ruminococcus_SGB4421",0,0,0,0,0,0,0,0,0,0,0,0.00525167300559457,0,0,0,0,0,0,0.0202247231029604,0.292442208167708,0,0,0.125707317870494,0,0,0.0656964276842695,0,0,0,0,0,0.0516757047590854,3.81797544340088,0,0,0,0,0,0,0
"Ruminococcus_sp_AF13_28",0.191388713215757,0.827208617097465,0.986978767264784,0.628019820492612,0,0.117244133580308,0.119705589958395,0.00152044672000412,0.195852372318428,0.228340866352777,0.0337252360978492,0.509798535244776,0.136289395729418,5.25034493387738,0.0438839321429337,0.00204655125708048,0,4.06103001549408,0.0833306669140701,0.151901851568348,0.268778805440403,0.0150328617858653,0.649696496309718,0,0.0124926381770733,0.0299890607892762,0.040940008887851,0.965541506228251,0,0,0.117008402742247,0.0191122032708017,0.102938363232866,0.0186475302715742,0.0428080477848239,0.0665989543248834,0,0,0,2.12779582023484
"Ruminococcus_sp_AF41_9",0,0,0,0,0.00143170098577142,0,0,0,0,0,0,0.0157922584465778,0.0864408769938566,0,0,0,0,0,0,0,0,0,1.86378131712705,0,0,0,0,0,0,0,0.0555505747465893,0,0,0,0,0,0,0,0,0
"Ruminococcus_sp_AF46_10NS",0,0,0,0,0,0,0,0,0,0,0,0.162283079204824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_sp_BSD2780120874_150323_B10",0,0,0,0,0,0,0,0,0,14.0271930892464,0,0.184979454321557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764584889029667,0,0,0,0,0,0,0,0,0,0.00150585730799473,0,0,0,0
"Ruminococcus_sp_NSJ_13",0,0,0,0,0.0985646589759971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256951130171103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_torques",3.97872719725621,1.23353816950737,0,6.19320889182458,0.985978190425487,0.0990900578854473,0.425542862219315,0.000170672622288,2.53641006758921,1.76522014791981,0.172847104438785,0.267354321949259,0.722934237852229,0,0.172467049592125,0.158890480106499,1.81418382105882,0.632658033663032,0.0942249269715253,1.25024012763652,0,0,3.24783856794602,0.0114139705213129,0.284445666936732,0.148311292791717,0.447393765013171,0.69826655933112,0.00220691169671562,0,0.530219563429858,0.0715191244251248,0.471185351289551,1.07061166035809,1.25956292659124,0.462112242579219,0.0563301246415969,0.304121298700037,0.0458132919006358,3.36857272081115
"Ruthenibacterium_lactatiformans",0.0646541215763956,0.133810550458277,0.000952184092877751,0.263662347519488,0.0282008581917291,0.0444038984649243,0.283170303366333,0.00319860741546951,0.0599810115041353,0.00401958458551931,0.00255329748750438,0.00371150901267205,0.189149225782359,0,0.00145638383981273,0.0266317688265367,0.0783169049670324,0.147106981685818,0,0.0102916566704087,0.279389801725507,1.23917034366514,1.16415553305881,0.0328257393967995,0.939363402514891,0.923686337456508,0.285875072410827,0.0375504244464561,0.0640078228899198,0.279020422466051,0.569130693106638,1.1415285919557,0.658351867272958,2.13089046904931,15.0180069525323,0.116972131360321,0.434339241242974,0.552021194538106,0.723440539188599,0.816910509075015
"Saccharomyces_cerevisiae",0,0,0,0.00151121007431535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Salipiger_marinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Salmonella_enterica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanguibacter_SGB15121",0,0,0,0,0,0,0,0,0.0647790926947856,0,0,0,0,0,0,0,0,0,0,0,0.163763576063376,0,0.745856007955478,0,0,0,0,0.0068952888787882,0,0,0,0,0,0,0,0,0,0,0,0
"Sanguibacter_SGB53806",0.217426569707131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278122078834114,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sanguibacteroides_justesenii",0,0,0,0,0,0,0,0.00508890077213993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166175674135502,0,0,0,0,0,0,0,0,0.0378927073005917,0,0,0,0,0,0
"Scardovia_wiggsiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166456227642478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schaalia_cardiffensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014658923406367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869216461944331,0,0,0,0,0,0,0,0,0,0,0
"Schaalia_meyeri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schaalia_odontolytica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Schaalia_turicensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_artemidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_bovis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_felix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013586813817006,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_flueggei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_noxia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282855082724427
"Selenomonas_SGB5880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_sputigena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Selenomonas_timonae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sellimonas_intestinalis",0.140758243468801,0,0,0,0,0.0869071693376088,0.00906376500406483,0,0,0,0,0,0,0.844807107025657,0,0,0,0,0,0.0164660654092398,0.12043529574709,0,0.31295108060133,0.035317382671321,0.00441045176767403,0,0,0,0,0,0,0,0,0.0223816733070789,0,0,0,0,0,0.21477708772124
"Senegalimassilia_anaerobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senegalimassilia_faecalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senegalimassilia_SGB14826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_marcescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_rubidaea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shewanella_algae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shimwellia_blattae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shuttleworthia_satelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Siccibacter_colletis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Siccibacter_turicensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slackia_equolifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240136426290683,0,0,0,0,0,0,0,0,0.00279628638596141,0,0,0,0,0
"Slackia_exigua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slackia_isoflavoniconvertens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slackia_piriformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slackia_SGB14780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955164885958909,0,0,0,0,0,0,0,0.0168803468992738,0,0,0,0,0,0,0
"Sneathia_sanguinegens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sneathia_vaginalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solibaculum_mannosilyticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solobacterium_moorei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solobacterium_SGB6828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solobacterium_SGB6829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203860714677216,0,0,0,0,0,0,0,0,0,0,0,0
"Solobacterium_SGB6833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solobacterium_SGB6834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingobacterium_cellulitidis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingomonas_paucimobilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283934001682337,0,0,0,0,0,0,0,0,0,0
"Sphingomonas_SGB1787",0,0,0,0,0,0,0,0,0.00559017698900969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741056014898187,0,0,0,0,0,0
"Sphingomonas_SGB63305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sphingomonas_sp_3F27E9_B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527393122678035,0,0,0,0,0,0.0505350377751642,0,0,0,0,0,0,0,0,0.0143544762100741,0,0,0
"Spongiibacter_tropicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_agnetis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_aureus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_gallinarum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_SGB14907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_SGB2122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_SGB6340",0,0,0,0,0,0,0,0,0,0,0,0,0.208898786068487,0,0,0,0,0,0,0,0,0,0.00262895153181374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_simulans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_xylosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stenotrophomonas_acidaminiphila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stenotrophomonas_maltophilia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29359416226589,0,0,0,0,0,0,0,0,0,0
"Stomatobaculum_longum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stomatobaculum_SGB5266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_agalactiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190364037237916,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_alactolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_anginosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168537023067545,0.00908640966697746,0,0,0,0.0524883239434024,0,0.00297281961739836,0,0,0,0.000613117900166138,0.00152034606964379
"Streptococcus_australis",0,0.0215393586107951,0.0289199675710488,0.0105259928172722,0,0,0,0.00379109607087309,0,0,0,0,0.0205280053384333,0.0238759047095047,0,0.00166714169977797,0,0.0816850837447422,0,0,0.0592722261000231,0.0157417325234531,0.00918973559004631,0,0,0,0,0,0,0,0,0,0.0171318026866605,0.00960338944375751,0,0,0,0,0,0.051193116683618
"Streptococcus_constellatus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_cristatus",0,0,0,0,0,0,0.000562740242089819,0,0,0,0,0,0,0,0,0.000649324715881046,0,0.00458448315007513,0,0,0.00197344487988278,0,0,0,0,0,0,0.00375785858182665,0.0176575876312661,0,0,0,0,0.003956856069303,0,0,0,0,0,0.0172953565758489
"Streptococcus_dysgalactiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_equinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784906049346775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444051338539293,0.00861408794577616,0,0,0,0,0,0,0,0,0,0
"Streptococcus_ferus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Streptococcus_gallolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
