,Healthy01,Healthy02,Healthy03,Healthy04,Healthy05,Healthy06,Healthy07,Healthy08,Healthy09,Healthy10,Patients01,Patients02,Patients03,Patients04,Patients05,Patients06,Patients07,Patients08,Patients09,Patients10
Prevotella_amnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_bergensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_bivia,0,0,0.00179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_buccae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_buccalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_colorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_A,0,0,0,0,0,0,7.17289,25.45459,0,0,0,0.01423,0.00207,0.00136,17.85381,1.30877,0.00767,19.75,0,0
Prevotella_copri_clade_B,0,0,0,0,0,0,0,9.54414,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_C,0,0,0,0,0,0,0,0.90483,0,0,0,0,0,0,0,0,0.01593,0,0,0
Prevotella_copri_clade_D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_G,0,0,0,0,0,0,0,8.53978,0,0,0,9.00E-04,0,0,0,0,0,0,0,0
Prevotella_copri_clade_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_copri_clade_I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_corporis,0,0,0,0.06584,0.00787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_denticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_disiens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_histicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_ihumii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_lascolaii,0.04412,0,0,0,0,0,0.02726,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_marseillensis,0,0,0,0,22.03243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_melaninogenica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_multisaccharivorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_nigrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_oralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_pallens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_pectinovora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_salivae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_SGB1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_SGB1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_SGB1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_SGB1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_SGB1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198,0,0,0,0
Prevotella_sp_885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05398,1.32792,0,0,0,0
Prevotella_sp_Marseille_P4119,0,0,0,0,0,0,0,4.26266,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_sp_P3_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_sp_P4_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_stercorea,0,0,0,0,0,0,0,5.51482,0,0,0,0.00349,0,0,0,0.02957,9.23712,0,0,0
Prevotella_timonensis,0,0,0,0.00237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotellamassilia_timonensis,0,0,0,0,0,0,0,4.2837,0,0,0,0,0,0,0,0.52649,0,0,0,0
Propionibacterium_acidifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteus_mirabilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05813,0
Proteus_terrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteus_vulgaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providencia_alcalifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providencia_rettgeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Providencia_stuartii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoalteromonas_arabiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoalteromonas_sp_MEBiC_03607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudochrobactrum_algeriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocitrobacter_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudocitrobacter_sp_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoclavibacter_alba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoflavonifractor_capillosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoflavonifractor_gallinarum,0,0,0,0,0,0.01162,0,0,0.0108,0.00078,0.24523,0.55949,0.05346,0.0075,0.05845,0,0.01336,0,0,0
Pseudoflavonifractor_phocaeensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoflavonifractor_sp_AF19_9AC,7.00E-04,0.00391,0,0,0,0,0,0,0,0,0,0,0,0.03002,0,0.00015,0.00854,0,0,0
Pseudoflavonifractor_sp_An184,0,0.0803,0,0,0,0,0,0,0,0,0.01694,0,0,0,1.57645,0,0,0,0,0
Pseudoflavonifractor_sp_An85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoglutamicibacter_SGB14255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098,0,0,0,0
Pseudomonas_aeruginosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299,0,0,0
Pseudomonas_argentinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_asiatica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_extremaustralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_guariconensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883
Pseudomonas_saudimassiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_SGB12322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01076
Pseudomonas_SGB2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudomonas_urumqiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoramibacter_alactolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoruminococcus_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychrobacter_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pygmaiobacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyramidobacter_piscolens,0,0,0,0,0,0,0,0,0,0,0.00179,0,0,0,0,0,0,0,0,0
Pyramidobacter_porci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qipengyuania_sp_YIM_B01966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralstonia_mannitolilytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994
Raoultella_ornithinolytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01899,0
Raoultella_terrigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raoultibacter_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671,0,0,0,0
Raoultibacter_timonensis,0.00282,0,0,0.08289,0,0,0,0,0,0,0,0.01876,0,0,0.01618,0.00118,0,0,0,0
Rheinheimera_SGB14999,0.01596,0,0.02284,0.05444,0.03606,0.11146,0.02766,0,0,0.01822,0.08633,0,0.42547,0,0,0.07155,0.0664,0.04381,0,0
Robinsoniella_peoriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romboutsia_hominis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romboutsia_sp_CE17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romboutsia_timonensis,0.02808,0.0042,0.95925,0.39017,0,0.00961,0.04671,0,0,0.04738,0,0,0.01082,0,0,0.00175,0,0.34134,0.01413,0
Roseburia_faecis,0,0.32453,0,3.39061,0,2.53341,4.49374,0.70286,0,1.56775,0,0,0,0,0,0.07471,0,1.13082,0,0
Roseburia_hominis,0,0.0106,0,0,1.63661,0,0,0.42441,0.01382,0,0,0,0.62379,0,0,0.22021,0.05222,0.03778,0,0
Roseburia_intestinalis,0.01029,0,0,0,0,0,0.00699,0,0,1.15797,0.0551,0,0.00874,0,0,0,0,0,0,0
Roseburia_inulinivorans,0.09239,0.00395,0,0,0,7.59428,1.86541,0.21498,0,1.90895,0.09535,0,1.02851,0,0,0.01538,1.95561,2.63436,0,0
Roseburia_SGB4939,0,0,0,0,0,0,0,0,2.35401,0,0,0,0,0,0,0,0,0,0,0
Roseburia_SGB4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburia_sp_AF02_12,0,0,0,0,0,0,0,0.07834,0,0,0,0,0,0,0,0,0.40972,0,0,0
Roseburia_sp_AM16_25,0,0,0,0,0.5033,0,0,0,0,0,0,0,0.05359,0,0,0,0,0,0,0
Roseburia_sp_AM23_20,0,0,0,0.75538,0,0,0,0.11417,0,0,0,0,0.00348,0,0.16034,0,0.11877,0,0,0
Roseburia_sp_AM59_24XD,0.08241,0,0,0,0,0,0,0,0,0.13948,0,0,0.03364,0,0,0,0,0,0,0
Roseburia_sp_BX1005,0,0,0,0,0,0,0,0.0311,0,0.332,0,0,0,0,0,0,0,0,0,0
Roseivirga_pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rothia_aeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rothia_amarae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rothia_kristinae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rothia_mucilaginosa,0,0,0.0132,0,0.0181,0,0,0,0,0,0.01452,0.01737,0.01332,0,0,0,0,0.062,0.09853,0
Rothia_terrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_bicirculans,0.13509,0,0,0,0.33287,0,0,0.16255,0,1.09568,0.25476,0,0.82329,3.1725,0,0.00784,0,0,0,0
Ruminococcus_bovis,0,0,0,0,0,0,0,0.05246,0,0,0.52455,0,0.01634,0,0,0,0,0,0,0
Ruminococcus_bromii,0,0.2031,0,0.04189,0,3.32958,0,0.04919,0,0,0.00223,0,0,2.38322,0.00546,0,2.25031,0.00621,0,0
Ruminococcus_callidus,0,0,0,0,2.07831,0,0,0.22558,0,0.06013,0,0,0,0,0,0,0,0,0,0
Ruminococcus_champanellensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_gauvreauii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_gnavus,0.00374,0.03151,23.06967,1.67298,0,1.711,0.06436,0,1.08621,0.05306,0.59326,4.31371,0.10581,0.13175,1.01456,0,0.87395,4.96029,5.50416,1.16772
Ruminococcus_lactaris,0,0,0,0,0.76697,0,0.60923,0,0,1.64142,0,0,1.76138,0,0,0,0,0,0,0
Ruminococcus_SGB4421,0,0,0,0,0,0,0,0,0,0,0,0,0.11565,0,0,0.03861,0,0,0,0
Ruminococcus_sp_AF13_28,0.11669,0.53097,0.86675,0.46476,0,0.12445,0.1434,0.00707,0.16026,0.17247,0.32992,0.03825,0.78424,0,0.03675,0.02681,0.05294,0.69892,0,0
Ruminococcus_sp_AF41_9,0,0,0,0,0.00132,0,0,0,0,0,0,0,1.41077,0,0,0,0,0,0,0
Ruminococcus_sp_AF46_10NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_sp_BSD2780120874_150323_B10,0,0,0,0,0,0,0,0,0,12.70937,0,0,0,0,0,0.08374,0,0,0,0
Ruminococcus_sp_NSJ_13,0,0,0,0,0.09291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruminococcus_torques,1.64452,0.63627,0,3.89465,0.51642,0.06618,0.33343,0.00027,1.44116,0.91215,0,0,5.09262,0.07866,1.70159,0.1294,0.58316,0.44425,0.00061,0
Ruthenibacterium_lactatiformans,0.12365,0.33752,0.00257,0.79816,0.06887,0.15037,1.24504,0.03171,0.16075,0.00846,0.27984,2.21687,0.93032,0.06682,1.94056,0.41489,0.17982,0.01136,0.01339,0.10588
Saccharomyces_cerevisiae,0,0,0,0.00152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salipiger_marinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmonella_enterica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanguibacter_SGB15121,0,0,0,0,0,0,0,0,0.06382,0,0.13197,0,0.56455,0,0,0,0,0.00526,0,0
Sanguibacter_SGB53806,0.15487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42984,0,0,0
Sanguibacteroides_justesenii,0,0,0,0,0,0,0,0.02062,0,0,0,0,0,0,0.00358,0,0,0,0,0
Scardovia_wiggsiae,0,0,0,0,0,0,0,0,0,0,0,0,0.00123,0,0,0,0,0,0,0
Schaalia_cardiffensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0
Schaalia_meyeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schaalia_odontolytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schaalia_turicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_artemidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_bovis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_felix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207,0,0,0
Selenomonas_flueggei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_noxia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_SGB5880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_sputigena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selenomonas_timonae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sellimonas_intestinalis,0.06626,0,0,0,0,0.07375,0.00937,0,0,0,0.12329,0,0.28881,0.06168,0.01351,0,0,0,0,0
Senegalimassilia_anaerobia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalimassilia_faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegalimassilia_SGB14826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_marcescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serratia_rubidaea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shewanella_algae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimwellia_blattae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shuttleworthia_satelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siccibacter_colletis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siccibacter_turicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_equolifaciens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02628,0,0,0,0
Slackia_exigua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_isoflavoniconvertens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_piriformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slackia_SGB14780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02072,0,0,0,0,0
Sneathia_sanguinegens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneathia_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solibaculum_mannosilyticum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_moorei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_SGB6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_SGB6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01561,0,0
Solobacterium_SGB6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solobacterium_SGB6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobacterium_cellulitidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas_paucimobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263
Sphingomonas_SGB1787,0,0,0,0,0,0,0,0,0.00548,0,0,0,0,0,0,0,0,0,0,0
Sphingomonas_SGB63305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spongiibacter_tropicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_agnetis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_aureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_gallinarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_SGB14907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_SGB2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_SGB6340,0,0,0,0,0,0,0,0,0,0,0,0,0.00196,0,0,0,0,0,0,0
Staphylococcus_simulans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Staphylococcus_xylosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas_acidaminiphila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stenotrophomonas_maltophilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27502
Stomatobaculum_longum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomatobaculum_SGB5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_agalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01011,0
Streptococcus_alactolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_anginosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0.00481,0
Streptococcus_australis,0,0.01381,0.02459,0.00804,0,0,0,0.01115,0,0,0.05566,0.03348,0.00767,0,0,0,0,0,0,0
Streptococcus_constellatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_cristatus,0,0,0,0,0,0,0.00054,0,0,0,0.00457,0,0,0,0,0,0,0.00144,0.0049,0
Streptococcus_dysgalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_equinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2365,0.00804
Streptococcus_ferus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_gallolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_gordonii,0,0,0,0,0,0,0,0,0,0,0.02456,0,0,0,0,0,0,0.17733,0.0292,0
Streptococcus_infantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03489,0
Streptococcus_intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_lutetiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49727,0
Streptococcus_mitis,0,0,0.01596,0,0,0,0,0,0,0,0.06814,0,0.0132,0,0,0,0.0028,0.01782,0.00417,0
Streptococcus_mutans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_oralis,0,0,0,0,0,0,0,0,0,0,0.02689,0,0,0,0,0,0,0.02117,0.02559,0
Streptococcus_parasanguinis,0.00055,0,0,0,0.03468,0,0,0.01281,0.00039,0,0.29193,0,0,0.00284,0,0,0.03164,0.06884,0.33009,0
Streptococcus_pasteurianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_rubneri,0,0,0,0.00507,0,0,0.00443,0,0,0,0,0.02194,0,0,0,0,0,0,0,0
Streptococcus_salivarius,0.03723,0,0.08785,0,0.01322,0.05119,0.02342,0.04218,0.01028,0,0.18668,0,0.08595,0,0,0,0.02668,3.90955,0.96786,0
Streptococcus_sanguinis,0,0,0.00076,0,0,0,0,0,0,0,0.00769,0.00221,0,0,0,0,0,0.0202,0.00914,0
Streptococcus_SGB14137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_SGB14888,0,0.00866,0,0,0,0.02812,0,0,0,0,0,0,0.00708,0,0,0,0,0,0,0
Streptococcus_SGB15012,0,0,0,0,0,0,0,0.03304,0,0.00813,0,0,0,0,0,0,0,0,0,0
Streptococcus_SGB3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_SGB9214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359,0
Streptococcus_sobrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_sp_F0442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_thermophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60067
Streptococcus_urinalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_varani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_vestibularis,0.03475,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0.79637,0,0
Succinatimonas_hippei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella_megalosphaeroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella_parvirubra,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0.06239,0,0,0.5679,0,0
Sutterella_sp_AM11_39,0,0,0,0,0,0,0,0,0,0,0,0.09703,0,0.12395,0,0,0,0,0,0
Sutterella_wadsworthensis,0,0,0.07708,0,0,0,0,0,0,0,0,0,0,0,1.71227,0.12216,0,0,0,0
Synergistes_jonesii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tannerella_serpentiformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter_glycolicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter_mayombei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter_othiniensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalassolituus_sp_C2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalassospira_povalilytica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traorella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropheryma_whipplei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turicibacter_bilis,0,0,0.00369,0.33649,0.00951,0.00457,0,0,0,0.03608,0,0,0,0,0,0,0,0.00252,0.04879,0
Turicibacter_sanguinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turicimonas_muris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02592,0,0,0
Tyzzerella_nexilis,0.17839,0.01065,10.37069,3.38924,0,3.92201,0,0,0,0,1.87466,0.76717,0.00203,0.23005,0.80098,0,1.51948,0.08049,0,0.0639
Tyzzerella_sp_An114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagococcus_humatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vagococcus_martis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Varibaculum_massiliense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella_atypica,0,0,0,0,0.00078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17066,0
